,100,112.5,125,137.5,150,162.5,175,187.5,200,212.5,225,237.5,250,262.5,275,287.5,300,312.5,325,337.5,350,362.5,375,387.5,400,412.5,425,437.5,450,462.5,475,487.5,500,512.5,525,537.5,550,562.5,575,587.5,600
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.025641,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0526316,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0810811,0,0,0.991111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.111111,0,0.00133333,0.962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.142857,0,0.0016,0.938667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.176471,0,0.000888889,0.864444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.212121,0,0.000380952,0.796952,0.997333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.25,0,0,0.694,0.991333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.290323,0,0,0.570796,0.988791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.333333,0,0,0.479467,0.9616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.37931,0,0,0.372606,0.923394,0.999758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.428571,0,0,0.281778,0.890889,0.993556,0.996889,0.998667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.481481,0,0,0.187897,0.805333,0.991795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.538462,0,0,0.14359,0.728965,0.973599,0.998291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.6,0,0,0.0944,0.618489,0.959289,0.995378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.666667,0,0,0.0735,0.520667,0.879167,0.9895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.73913,0,0,0.0508235,0.415686,0.846431,0.988863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.818182,0,0,0.0394074,0.309185,0.762667,0.965185,0.996889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.904762,0,0,0.0247899,0.241737,0.662885,0.926751,0.997059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0.0162667,0.181467,0.558,0.881067,0.976667,0.999467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.10526,0,0,0.0114286,0.136635,0.459302,0.78273,0.93854,0.995302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.22222,0,0,0.00822747,0.0983666,0.348336,0.679613,0.909256,0.981488,0.996128,0.999153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.35294,0,0,0.00463768,0.0715362,0.269913,0.590377,0.828754,0.949913,0.99142,0.999304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.5,0,0,0.00343871,0.0532446,0.222851,0.467998,0.717804,0.88142,0.968053,0.992568,0.997449,0.999224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.66667,0,0,0.00224,0.0391467,0.162987,0.37824,0.612053,0.81248,0.927147,0.978027,0.99328,0.99936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.85714,0,0,0.00123077,0.0261538,0.121026,0.296718,0.499487,0.713846,0.855179,0.930872,0.970256,0.995077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.07692,0,0,0.000493097,0.0199211,0.0898422,0.228304,0.391026,0.593393,0.762623,0.875937,0.945464,0.980769,0.996252,0.997732,0.997732,0.997732,0.997732,0.99783,0.998126,0.998323,0.998718,0.999112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.33333,0,0,0.000190204,0.0140751,0.068854,0.169853,0.289586,0.466857,0.661912,0.788778,0.887684,0.938184,0.964622,0.980314,0.992392,0.995816,0.996862,0.998859,0.999429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.63636,0,0,9.18274e-05,0.00890725,0.0501377,0.133425,0.217723,0.353719,0.520294,0.665014,0.790725,0.870523,0.922773,0.962075,0.979155,0.989164,0.994582,0.997704,0.998531,0.999541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0,0,0,0.00533333,0.0336889,0.0958222,0.1584,0.267111,0.401067,0.527289,0.663644,0.769689,0.848711,0.912622,0.9456,0.968533,0.978667,0.986133,0.990133,0.992,0.993956,0.9952,0.997156,0.997867,0.998044,0.998222,0.9984,0.998489,0.998489,0.998578,0.998756,0.998933,0.999022,0.999022,0.999022,0.999022,0.999111,0.999111,0.999022,0.999022,0.999022
3.44444,0,0,0,0.00343643,0.0234536,0.0762887,0.112801,0.187629,0.297251,0.408849,0.516838,0.617268,0.715034,0.819158,0.865206,0.904381,0.930584,0.950687,0.964433,0.97732,0.982904,0.985997,0.990034,0.991667,0.993041,0.993729,0.99433,0.994931,0.99622,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649,0.996649
4,0,0,0,0.00149813,0.0156471,0.0531003,0.0793175,0.130171,0.209821,0.292052,0.386267,0.492052,0.585601,0.700874,0.753808,0.80233,0.846608,0.879401,0.89871,0.914357,0.930087,0.94099,0.950645,0.958302,0.964211,0.970537,0.97578,0.980108,0.983437,0.984935,0.986767,0.988348,0.990012,0.991094,0.991344,0.991594,0.991677,0.991511,0.991178,0.990845,0.988931
4.71429,0,0,0,0.00121065,0.0106538,0.0415658,0.0570621,0.091929,0.152704,0.20678,0.271671,0.338176,0.419935,0.544713,0.608475,0.668523,0.719935,0.75908,0.788458,0.809685,0.832688,0.858031,0.875706,0.89201,0.904116,0.915174,0.921872,0.928006,0.935028,0.940597,0.945521,0.949233,0.951574,0.952946,0.953914,0.954641,0.955206,0.955448,0.954722,0.951735,0.947296
5.66667,0,0,0,0.000470035,0.00783392,0.0276537,0.0372111,0.0589111,0.103408,0.141794,0.188171,0.234548,0.295182,0.417313,0.464473,0.512965,0.558402,0.597571,0.629769,0.66275,0.69103,0.715785,0.741637,0.761692,0.779162,0.796161,0.810262,0.825852,0.841285,0.850372,0.856953,0.866667,0.87262,0.876772,0.880141,0.882099,0.882413,0.880533,0.876929,0.870349,0.864552
7,0,0,0,7.61905e-05,0.00380952,0.0182095,0.0230095,0.0373333,0.0682667,0.0945524,0.127467,0.161524,0.206476,0.315048,0.343086,0.373029,0.403886,0.443124,0.474743,0.504152,0.524876,0.549714,0.571352,0.589714,0.61059,0.632762,0.655543,0.67101,0.686171,0.697143,0.708952,0.722057,0.730057,0.736914,0.740419,0.741867,0.741867,0.74019,0.735771,0.72701,0.7168
9,0,0,0,0.000221976,0.00207177,0.0119127,0.0145024,0.0219016,0.0419534,0.0569737,0.0766556,0.0966334,0.126526,0.227969,0.244765,0.261117,0.279467,0.299815,0.316463,0.333777,0.349168,0.365742,0.382094,0.396744,0.41391,0.429227,0.448169,0.460377,0.47414,0.483611,0.490936,0.502553,0.509952,0.513799,0.517203,0.519127,0.519127,0.517869,0.514983,0.504329,0.494266
12.3333,0,0,0,0,0.000575954,0.00518359,0.00698344,0.0105832,0.0224622,0.0303816,0.0389489,0.0510439,0.0699064,0.160331,0.169042,0.17509,0.183297,0.195536,0.20216,0.210727,0.217639,0.227286,0.236645,0.243269,0.252484,0.259611,0.270482,0.27761,0.286393,0.291361,0.296976,0.306983,0.310511,0.313391,0.315263,0.316415,0.316271,0.315191,0.313103,0.302808,0.296688
19,0,0,0,0,0.000140203,0.00210305,0.00224325,0.00322468,0.00785138,0.0119874,0.0178058,0.0236243,0.0302138,0.101928,0.105503,0.107536,0.112022,0.11728,0.119874,0.123729,0.125412,0.13102,0.136488,0.138451,0.141746,0.144129,0.149106,0.152121,0.156397,0.157518,0.15857,0.164949,0.166211,0.167052,0.167543,0.167683,0.167613,0.167052,0.166421,0.160182,0.15871
39,0,0,0,0,0,0.00034153,0.000409836,0.000546448,0.00150273,0.00191257,0.00293716,0.00409836,0.00607923,0.0495219,0.0505464,0.0506148,0.0510929,0.0528005,0.0529372,0.0534153,0.0536202,0.0547814,0.0561475,0.0562158,0.0568989,0.0571038,0.0581284,0.0583333,0.0594262,0.0596995,0.0599044,0.0618169,0.0621585,0.0624317,0.0625,0.0625,0.0625,0.0623634,0.0622951,0.060041,0.0598361
